"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
2001010201,"2001-09-16T20:00:00","9/16/2001",201,1,6,1,3,3204,3,20012002,5,21
2001020001,"2001-10-03T19:00:00","10/3/2001",1,1,7,2,4,10,3,20012002,5,9
2001020002,"2001-10-03T20:00:00","10/3/2001",2,1,7,2,1,5,3,20012002,3,21
2001020003,"2001-10-03T21:00:00","10/3/2001",3,1,7,2,1,20,3,20012002,0,22
2001020004,"2001-10-04T19:30:00","10/4/2001",4,1,7,2,4,6,3,20012002,2,24
2001020005,"2001-10-04T19:00:00","10/4/2001",5,1,7,2,1,7,3,20012002,2,11
2001020006,"2001-10-04T19:00:00","10/4/2001",6,1,7,2,4,9,3,20012002,6,8
2001020007,"2001-10-04T19:00:00","10/4/2001",7,1,7,2,5,4,3,20012002,2,13
2001020008,"2001-10-04T19:00:00","10/4/2001",8,1,7,2,3,29,4,20012002,3,19
2001020009,"2001-10-04T22:00:00","10/4/2001",9,1,7,2,4,23,3,20012002,5,16
2001020010,"2001-10-04T22:30:00","10/4/2001",10,1,7,2,2,26,4,20012002,2,27
2001020011,"2001-10-04T22:00:00","10/4/2001",11,1,7,2,3,28,4,20012002,4,17
2001020012,"2001-10-05T19:00:00","10/5/2001",12,1,7,2,3,12,3,20012002,1,3
2001020013,"2001-10-05T19:30:00","10/5/2001",13,1,7,2,2,14,3,20012002,3,2
2001020014,"2001-10-05T20:30:00","10/5/2001",14,1,7,2,4,25,3,20012002,1,18
2001020015,"2001-10-06T19:00:00","10/6/2001",15,1,7,2,4,6,4,20012002,3,11
2001020016,"2001-10-06T19:00:00","10/6/2001",16,1,7,2,3,7,3,20012002,2,9
2001020017,"2001-10-06T19:00:00","10/6/2001",17,1,7,2,2,8,4,20012002,2,10
2001020018,"2001-10-06T19:00:00","10/6/2001",18,1,7,2,3,4,4,20012002,3,29
2001020019,"2001-10-06T19:30:00","10/6/2001",19,1,7,2,2,5,3,20012002,4,24
2001020020,"2001-10-06T19:00:00","10/6/2001",20,1,7,2,6,15,3,20012002,1,1
2001020021,"2001-10-06T19:30:00","10/6/2001",21,1,7,2,0,13,3,20012002,3,2
2001020022,"2001-10-06T20:00:00","10/6/2001",22,1,7,2,2,18,4,20012002,2,19
2001020023,"2001-10-06T21:00:00","10/6/2001",23,1,7,2,4,20,3,20012002,0,16
2001020024,"2001-10-06T22:00:00","10/6/2001",24,1,7,2,6,22,3,20012002,2,27
2001020025,"2001-10-06T22:00:00","10/6/2001",25,1,7,2,1,23,3,20012002,4,17
2001020026,"2001-10-06T19:00:00","10/6/2001",26,1,7,2,0,28,4,20012002,0,30
2001020027,"2001-10-07T19:00:00","10/7/2001",27,1,7,2,5,3,4,20012002,4,7
2001020028,"2001-10-07T13:30:00","10/7/2001",28,1,7,2,3,12,3,20012002,0,25
2001020029,"2001-10-07T19:30:00","10/7/2001",29,1,7,2,0,14,3,20012002,5,13
2001020030,"2001-10-07T20:00:00","10/7/2001",30,1,7,2,3,26,3,20012002,4,30
2001020031,"2001-10-08T13:00:00","10/8/2001",31,1,7,2,4,6,3,20012002,0,15
2001020032,"2001-10-08T19:00:00","10/8/2001",32,1,7,2,6,10,3,20012002,1,24
2001020033,"2001-10-08T19:00:00","10/8/2001",33,1,7,2,2,29,4,20012002,2,4
2001020034,"2001-10-08T21:00:00","10/8/2001",34,1,7,2,1,20,4,20012002,2,27
2001020035,"2001-10-09T19:30:00","10/9/2001",35,1,7,2,3,8,3,20012002,1,24
2001020036,"2001-10-09T19:00:00","10/9/2001",36,1,7,2,2,12,3,20012002,6,9
2001020037,"2001-10-09T20:30:00","10/9/2001",37,1,7,2,2,25,3,20012002,1,26
2001020038,"2001-10-09T20:30:00","10/9/2001",38,1,7,2,5,21,3,20012002,4,23
2001020039,"2001-10-09T21:00:00","10/9/2001",39,1,7,2,1,22,3,20012002,0,16
2001020040,"2001-10-10T19:00:00","10/10/2001",40,1,7,2,2,7,3,20012002,1,4
2001020041,"2001-10-10T20:00:00","10/10/2001",41,1,7,2,2,3,3,20012002,5,15
2001020042,"2001-10-10T19:30:00","10/10/2001",42,1,7,2,3,5,3,20012002,6,2
2001020043,"2001-10-10T19:30:00","10/10/2001",43,1,7,2,0,13,3,20012002,2,9
2001020044,"2001-10-10T19:30:00","10/10/2001",44,1,7,2,2,17,3,20012002,4,20
2001020045,"2001-10-10T20:30:00","10/10/2001",45,1,7,2,2,30,3,20012002,1,6
2001020046,"2001-10-11T19:30:00","10/11/2001",46,1,7,2,4,1,3,20012002,6,2
2001020047,"2001-10-11T19:00:00","10/11/2001",47,1,7,2,2,12,3,20012002,3,10
2001020048,"2001-10-11T20:30:00","10/11/2001",48,1,7,2,3,16,3,20012002,0,27
2001020049,"2001-10-11T19:30:00","10/11/2001",49,1,7,2,5,19,3,20012002,6,26
2001020050,"2001-10-11T20:30:00","10/11/2001",50,1,7,2,1,25,3,20012002,4,23
2001020051,"2001-10-11T20:00:00","10/11/2001",51,1,7,2,1,18,3,20012002,0,20
2001020052,"2001-10-11T22:00:00","10/11/2001",52,1,7,2,5,22,3,20012002,3,21
2001020053,"2001-10-11T22:30:00","10/11/2001",53,1,7,2,4,28,3,20012002,3,14
2001020054,"2001-10-12T19:30:00","10/12/2001",54,1,7,2,4,17,3,20012002,2,7
2001020055,"2001-10-12T19:00:00","10/12/2001",55,1,7,2,1,29,3,20012002,3,8
2001020056,"2001-10-12T20:00:00","10/12/2001",56,1,7,2,6,30,3,20012002,4,16
2001020057,"2001-10-12T22:30:00","10/12/2001",57,1,7,2,2,24,3,20012002,1,15
2001020058,"2001-10-13T19:00:00","10/13/2001",58,1,7,2,2,10,3,20012002,5,19
2001020059,"2001-10-13T19:00:00","10/13/2001",59,1,7,2,3,8,3,20012002,1,1
2001020060,"2001-10-13T19:00:00","10/13/2001",60,1,7,2,2,9,4,20012002,2,3
2001020061,"2001-10-13T19:00:00","10/13/2001",61,1,7,2,4,2,4,20012002,5,17
2001020062,"2001-10-13T19:00:00","10/13/2001",62,1,7,2,2,11,3,20012002,5,12
2001020063,"2001-10-13T19:30:00","10/13/2001",63,1,7,2,2,13,3,20012002,5,4
2001020064,"2001-10-13T20:00:00","10/13/2001",64,1,7,2,3,25,4,20012002,4,20
2001020065,"2001-10-13T20:00:00","10/13/2001",65,1,7,2,3,18,3,20012002,4,22
2001020066,"2001-10-13T22:00:00","10/13/2001",66,1,7,2,4,23,3,20012002,0,21
2001020067,"2001-10-13T22:00:00","10/13/2001",67,1,7,2,5,27,3,20012002,2,15
2001020068,"2001-10-13T22:30:00","10/13/2001",68,1,7,2,0,26,3,20012002,1,14
2001020069,"2001-10-13T22:30:00","10/13/2001",69,1,7,2,3,28,3,20012002,2,6
2001020070,"2001-10-14T14:00:00","10/14/2001",70,1,7,2,4,7,3,20012002,1,5
2001020071,"2001-10-14T20:00:00","10/14/2001",71,1,7,2,2,16,4,20012002,2,29
2001020072,"2001-10-14T18:00:00","10/14/2001",72,1,7,2,3,30,4,20012002,3,22
2001020073,"2001-10-14T20:00:00","10/14/2001",73,1,7,2,2,24,3,20012002,3,14
2001020074,"2001-10-15T19:30:00","10/15/2001",74,1,7,2,1,8,3,20012002,2,3
2001020075,"2001-10-16T19:00:00","10/16/2001",75,1,7,2,3,7,4,20012002,3,18
2001020076,"2001-10-16T19:30:00","10/16/2001",76,1,7,2,5,5,3,20012002,2,9
2001020077,"2001-10-16T19:30:00","10/16/2001",77,1,7,2,3,11,4,20012002,3,4
2001020078,"2001-10-16T19:30:00","10/16/2001",78,1,7,2,4,17,3,20012002,3,29
2001020079,"2001-10-16T20:00:00","10/16/2001",79,1,7,2,3,30,4,20012002,3,28
2001020080,"2001-10-16T21:00:00","10/16/2001",80,1,7,2,2,21,3,20012002,1,14
2001020081,"2001-10-16T21:00:00","10/16/2001",81,1,7,2,1,22,3,20012002,4,10
2001020082,"2001-10-16T22:00:00","10/16/2001",82,1,7,2,2,23,4,20012002,2,13
2001020083,"2001-10-16T22:00:00","10/16/2001",83,1,7,2,1,27,4,20012002,1,6
2001020084,"2001-10-16T22:30:00","10/16/2001",84,1,7,2,2,26,4,20012002,3,15
2001020085,"2001-10-17T19:30:00","10/17/2001",85,1,7,2,4,3,4,20012002,3,1
2001020086,"2001-10-17T19:00:00","10/17/2001",86,1,7,2,0,12,3,20012002,4,2
2001020087,"2001-10-17T20:00:00","10/17/2001",87,1,7,2,2,19,4,20012002,2,25
2001020088,"2001-10-17T22:30:00","10/17/2001",88,1,7,2,2,24,4,20012002,2,6
2001020089,"2001-10-18T19:00:00","10/18/2001",89,1,7,2,0,9,3,20012002,3,5
2001020090,"2001-10-18T19:30:00","10/18/2001",90,1,7,2,6,1,3,20012002,1,28
2001020091,"2001-10-18T19:00:00","10/18/2001",91,1,7,2,2,2,4,20012002,1,12
