"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
2012020001,"2013-01-19T15:00:00","1/19/2013",1,1,7,2,1,4,3,20122013,3,5
2012020002,"2013-01-19T15:00:00","1/19/2013",2,1,7,2,1,52,3,20122013,4,9
2012020003,"2013-01-19T15:00:00","1/19/2013",3,1,7,2,2,26,3,20122013,5,16
2012020004,"2013-01-19T19:00:00","1/19/2013",4,1,7,2,3,6,3,20122013,1,3
2012020005,"2013-01-19T19:00:00","1/19/2013",5,1,7,2,1,8,3,20122013,2,10
2012020006,"2013-01-19T19:00:00","1/19/2013",6,1,7,2,1,2,3,20122013,2,1
2012020007,"2013-01-19T19:00:00","1/19/2013",7,1,7,2,6,14,3,20122013,3,15
2012020008,"2013-01-19T19:30:00","1/19/2013",8,1,7,2,5,13,3,20122013,1,12
2012020009,"2013-01-19T20:00:00","1/19/2013",9,1,7,2,6,19,3,20122013,0,17
2012020010,"2013-01-19T20:00:00","1/19/2013",10,1,7,2,2,18,5,20122013,3,29
2012020011,"2013-01-19T20:00:00","1/19/2013",11,1,7,2,4,25,3,20122013,3,27
2012020012,"2013-01-19T21:00:00","1/19/2013",12,1,7,2,4,30,3,20122013,2,21
2012020013,"2013-01-19T22:00:00","1/19/2013",13,1,7,2,3,23,3,20122013,7,24
2012020014,"2013-01-20T12:30:00","1/20/2013",14,1,7,2,5,7,3,20122013,2,4
2012020015,"2013-01-20T19:00:00","1/20/2013",15,1,7,2,3,3,3,20122013,6,5
2012020016,"2013-01-20T18:00:00","1/20/2013",16,1,7,2,1,20,3,20122013,4,28
2012020017,"2013-01-20T20:00:00","1/20/2013",17,1,7,2,1,30,3,20122013,0,25
2012020018,"2013-01-20T21:00:00","1/20/2013",18,1,7,2,2,23,5,20122013,3,22
2012020019,"2013-01-20T22:00:00","1/20/2013",19,1,7,2,4,27,3,20122013,6,16
2012020020,"2013-01-21T13:00:00","1/21/2013",20,1,7,2,2,6,5,20122013,1,52
2012020021,"2013-01-21T13:00:00","1/21/2013",21,1,7,2,4,2,3,20122013,3,14
2012020022,"2013-01-21T18:00:00","1/21/2013",22,1,7,2,3,18,5,20122013,4,19
2012020023,"2013-01-21T19:00:00","1/21/2013",23,1,7,2,1,10,3,20122013,2,7
2012020024,"2013-01-21T19:30:00","1/21/2013",24,1,7,2,4,9,3,20122013,0,13
2012020025,"2013-01-21T19:30:00","1/21/2013",25,1,7,2,3,29,5,20122013,4,17
2012020026,"2013-01-21T21:00:00","1/21/2013",26,1,7,2,4,20,3,20122013,5,24
2012020027,"2013-01-22T19:00:00","1/22/2013",27,1,7,2,2,15,3,20122013,4,52
2012020028,"2013-01-22T19:00:00","1/22/2013",28,1,7,2,1,12,3,20122013,4,14
2012020029,"2013-01-22T19:30:00","1/22/2013",29,1,7,2,4,8,3,20122013,1,13
2012020030,"2013-01-22T19:30:00","1/22/2013",30,1,7,2,3,1,3,20122013,0,4
2012020031,"2013-01-22T19:30:00","1/22/2013",31,1,7,2,1,17,3,20122013,2,25
2012020032,"2013-01-22T20:00:00","1/22/2013",32,1,7,2,1,30,3,20122013,3,18
2012020033,"2013-01-22T20:30:00","1/22/2013",33,1,7,2,3,16,3,20122013,2,19
2012020034,"2013-01-22T21:00:00","1/22/2013",34,1,7,2,3,21,3,20122013,1,26
2012020035,"2013-01-22T22:00:00","1/22/2013",35,1,7,2,3,22,3,20122013,6,28
2012020036,"2013-01-23T19:00:00","1/23/2013",36,1,7,2,2,5,3,20122013,5,10
2012020037,"2013-01-23T19:30:00","1/23/2013",37,1,7,2,4,3,4,20122013,3,6
2012020038,"2013-01-23T22:00:00","1/23/2013",38,1,7,2,3,23,5,20122013,2,20
2012020039,"2013-01-23T22:00:00","1/23/2013",39,1,7,2,5,27,3,20122013,1,29
2012020040,"2013-01-24T19:00:00","1/24/2013",40,1,7,2,4,10,3,20122013,7,2
2012020041,"2013-01-24T19:00:00","1/24/2013",41,1,7,2,2,4,3,20122013,1,3
2012020042,"2013-01-24T19:00:00","1/24/2013",42,1,7,2,1,15,3,20122013,4,8
2012020043,"2013-01-24T19:00:00","1/24/2013",43,1,7,2,6,12,3,20122013,3,7
2012020044,"2013-01-24T19:30:00","1/24/2013",44,1,7,2,1,13,3,20122013,3,9
2012020045,"2013-01-24T20:00:00","1/24/2013",45,1,7,2,3,19,3,20122013,0,18
