"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
1922020001,"1922-12-16T20:00:00","12/16/1922",1,1,7,2,7,58,3,19221923,2,8
1922020002,"1922-12-16T20:00:00","12/16/1922",2,1,7,2,4,37,4,19221923,3,36
1922020003,"1922-12-20T20:00:00","12/20/1922",3,1,7,2,7,8,3,19221923,3,37
1922020004,"1922-12-20T20:00:00","12/20/1922",4,1,7,2,7,36,3,19221923,2,58
1922020005,"1922-12-23T20:00:00","12/23/1922",5,1,7,2,0,8,3,19221923,3,36
1922020006,"1922-12-23T20:00:00","12/23/1922",6,1,7,2,9,58,3,19221923,4,37
1922020007,"1922-12-27T20:00:00","12/27/1922",7,1,7,2,2,36,4,19221923,2,8
1922020008,"1922-12-27T20:00:00","12/27/1922",8,1,7,2,9,37,3,19221923,6,58
1922020009,"1922-12-30T20:00:00","12/30/1922",9,1,7,2,8,8,3,19221923,2,58
1922020010,"1922-12-30T20:00:00","12/30/1922",10,1,7,2,4,36,3,19221923,1,37
1922020011,"1923-01-03T20:00:00","1/3/1923",11,1,7,2,3,58,4,19221923,2,36
1922020012,"1923-01-03T20:00:00","1/3/1923",12,1,7,2,1,37,3,19221923,4,8
1922020013,"1923-01-06T20:00:00","1/6/1923",13,1,7,2,2,36,3,19221923,1,58
1922020014,"1923-01-06T20:00:00","1/6/1923",14,1,7,2,2,8,4,19221923,3,37
1922020015,"1923-01-10T20:00:00","1/10/1923",15,1,7,2,6,37,4,19221923,7,58
1922020016,"1923-01-10T20:00:00","1/10/1923",16,1,7,2,6,36,3,19221923,2,8
1922020017,"1923-01-13T20:00:00","1/13/1923",17,1,7,2,2,58,4,19221923,2,8
1922020018,"1923-01-13T20:00:00","1/13/1923",18,1,7,2,8,37,3,19221923,1,36
1922020019,"1923-01-17T20:00:00","1/17/1923",19,1,7,2,2,58,3,19221923,5,37
1922020020,"1923-01-17T20:00:00","1/17/1923",20,1,7,2,2,8,3,19221923,1,36
1922020021,"1923-01-20T20:00:00","1/20/1923",21,1,7,2,2,36,3,19221923,0,37
1922020022,"1923-01-20T20:00:00","1/20/1923",22,1,7,2,3,8,3,19221923,1,58
1922020023,"1923-01-24T20:00:00","1/24/1923",23,1,7,2,2,58,4,19221923,1,36
1922020024,"1923-01-24T20:00:00","1/24/1923",24,1,7,2,1,37,3,19221923,5,8
1922020025,"1923-01-27T20:00:00","1/27/1923",25,1,7,2,4,58,3,19221923,2,8
1922020026,"1923-01-27T20:00:00","1/27/1923",26,1,7,2,5,37,4,19221923,6,36
1922020027,"1923-01-31T20:00:00","1/31/1923",27,1,7,2,5,8,3,19221923,4,37
1922020028,"1923-01-31T20:00:00","1/31/1923",28,1,7,2,2,36,3,19221923,1,58
1922020029,"1923-02-03T20:00:00","2/3/1923",29,1,7,2,6,58,3,19221923,5,37
1922020030,"1923-02-03T20:00:00","2/3/1923",30,1,7,2,4,8,3,19221923,1,36
1922020031,"1923-02-07T20:00:00","2/7/1923",31,1,7,2,2,37,3,19221923,4,58
1922020032,"1923-02-07T20:00:00","2/7/1923",32,1,7,2,3,36,3,19221923,0,8
1922020033,"1923-02-10T20:00:00","2/10/1923",33,1,7,2,5,8,3,19221923,3,58
1922020034,"1923-02-10T20:00:00","2/10/1923",34,1,7,2,8,36,3,19221923,3,37
1922020035,"1923-02-14T20:00:00","2/14/1923",35,1,7,2,6,58,3,19221923,4,36
1922020036,"1923-02-14T20:00:00","2/14/1923",36,1,7,2,4,37,3,19221923,2,8
1922020037,"1923-02-17T20:00:00","2/17/1923",37,1,7,2,2,37,3,19221923,3,58
1922020038,"1923-02-17T20:00:00","2/17/1923",38,1,7,2,2,36,3,19221923,0,8
1922020039,"1923-02-21T20:00:00","2/21/1923",39,1,7,2,6,36,3,19221923,1,58
1922020040,"1923-02-21T20:00:00","2/21/1923",40,1,7,2,5,8,3,19221923,3,37
1922020041,"1923-02-24T20:00:00","2/24/1923",41,1,7,2,4,58,3,19221923,3,8
1922020042,"1923-02-24T20:00:00","2/24/1923",42,1,7,2,1,37,3,19221923,5,36
1922020043,"1923-02-28T20:00:00","2/28/1923",43,1,7,2,3,8,3,19221923,0,58
1922020044,"1923-02-28T20:00:00","2/28/1923",44,1,7,2,6,36,3,19221923,3,37
1922020045,"1923-03-03T20:00:00","3/3/1923",45,1,7,2,4,58,3,19221923,3,37
1922020046,"1923-03-03T20:00:00","3/3/1923",46,1,7,2,1,8,3,19221923,0,36
1922020047,"1923-03-05T20:00:00","3/5/1923",47,1,7,2,2,58,3,19221923,0,36
1922020048,"1923-03-05T20:00:00","3/5/1923",48,1,7,2,1,37,3,19221923,4,8
1922030111,"1923-03-07T20:00:00","3/7/1923",111,1,7,3,0,8,3,19221923,2,36
1922030112,"1923-03-09T20:00:00","3/9/1923",112,1,7,3,1,36,3,19221923,2,8
1922030211,"1923-03-16T23:00:00","3/16/1923",211,1,7,3,0,7287,3,19221923,1,36
1922030212,"1923-03-18T23:00:00","3/18/1923",212,1,7,3,4,7287,3,19221923,1,36
1922030213,"1923-03-23T23:00:00","3/23/1923",213,1,7,3,2,7287,3,19221923,3,36
1922030214,"1923-03-26T23:00:00","3/26/1923",214,1,7,3,1,7287,3,19221923,5,36
1922030311,"1923-03-29T22:00:00","3/29/1923",311,1,7,3,1,7285,4,19221923,2,36
1922030312,"1923-03-31T22:00:00","3/31/1923",312,1,7,3,0,7285,3,19221923,1,36
