"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
1970020001,"1970-10-09T23:15:00","10/9/1970",1,1,7,2,1,23,3,19701971,3,26
1970020002,"1970-10-10T21:00:00","10/10/1970",2,1,7,2,3,19,3,19701971,1,3
1970020003,"1970-10-10T20:00:00","10/10/1970",3,1,7,2,5,17,3,19701971,3,56
1970020004,"1970-10-10T20:00:00","10/10/1970",4,1,7,2,1,5,3,19701971,2,7
1970020005,"1970-10-10T20:00:00","10/10/1970",5,1,7,2,2,4,3,19701971,1,31
1970020006,"1970-10-11T19:00:00","10/11/1970",6,1,7,2,1,4,3,19701971,2,8
1970020007,"1970-10-11T17:00:00","10/11/1970",7,1,7,2,5,23,3,19701971,3,10
1970020008,"1970-10-11T19:30:00","10/11/1970",8,1,7,2,7,6,3,19701971,3,17
1970020009,"1970-10-11T20:30:00","10/11/1970",9,1,7,2,5,16,3,19701971,1,56
1970020010,"1970-10-12T21:00:00","10/12/1970",10,1,7,2,4,19,3,19701971,1,23
1970020011,"1970-10-13T20:00:00","10/13/1970",11,1,7,2,4,8,3,19701971,3,17
1970020012,"1970-10-14T20:00:00","10/14/1970",12,1,7,2,7,10,3,19701971,3,19
1970020013,"1970-10-14T19:30:00","10/14/1970",13,1,7,2,3,3,3,19701971,0,7
1970020014,"1970-10-14T23:00:00","10/14/1970",14,1,7,2,5,26,3,19701971,8,6
1970020015,"1970-10-14T20:30:00","10/14/1970",15,1,7,2,8,16,3,19701971,2,23
1970020016,"1970-10-15T20:15:00","10/15/1970",16,1,7,2,0,7,3,19701971,3,8
1970020017,"1970-10-15T20:00:00","10/15/1970",17,1,7,2,1,17,3,19701971,2,16
1970020018,"1970-10-15T20:00:00","10/15/1970",18,1,7,2,5,4,3,19701971,4,23
1970020019,"1970-10-15T21:15:00","10/15/1970",19,1,7,2,4,31,3,19701971,2,5
1970020020,"1970-10-16T23:00:00","10/16/1970",20,1,7,2,1,56,3,19701971,5,6
1970020021,"1970-10-17T20:00:00","10/17/1970",21,1,7,2,6,8,3,19701971,2,16
1970020022,"1970-10-17T20:00:00","10/17/1970",22,1,7,2,2,10,3,19701971,6,3
1970020023,"1970-10-17T21:00:00","10/17/1970",23,1,7,2,2,31,3,19701971,3,17
1970020024,"1970-10-17T21:00:00","10/17/1970",24,1,7,2,4,19,3,19701971,1,7
1970020025,"1970-10-17T20:00:00","10/17/1970",25,1,7,2,0,5,3,19701971,0,4
1970020026,"1970-10-17T23:00:00","10/17/1970",26,1,7,2,6,26,3,19701971,1,56
1970020027,"1970-10-18T19:00:00","10/18/1970",27,1,7,2,1,3,3,19701971,0,8
1970020028,"1970-10-18T19:00:00","10/18/1970",28,1,7,2,4,4,3,19701971,2,10
1970020029,"1970-10-18T17:00:00","10/18/1970",29,1,7,2,3,23,3,19701971,5,6
1970020030,"1970-10-18T19:00:00","10/18/1970",30,1,7,2,1,17,3,19701971,2,31
1970020031,"1970-10-18T19:00:00","10/18/1970",31,1,7,2,1,7,3,19701971,1,5
1970020032,"1970-10-18T20:30:00","10/18/1970",32,1,7,2,2,16,3,19701971,2,19
