"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
1941020001,"1941-11-01T20:00:00","11/1/1941",1,1,7,2,2,8,3,19411942,3,17
1941020002,"1941-11-01T20:00:00","11/1/1941",2,1,7,2,3,10,3,19411942,4,3
1941020003,"1941-11-02T20:00:00","11/2/1941",3,1,7,2,3,17,4,19411942,3,51
1941020004,"1941-11-06T21:00:00","11/6/1941",4,1,7,2,1,16,3,19411942,0,51
1941020005,"1941-11-08T20:00:00","11/8/1941",5,1,7,2,2,8,4,19411942,2,16
1941020006,"1941-11-08T20:00:00","11/8/1941",6,1,7,2,2,10,3,19411942,0,6
1941020007,"1941-11-09T20:00:00","11/9/1941",7,1,7,2,1,17,3,19411942,3,3
1941020008,"1941-11-13T20:00:00","11/13/1941",8,1,7,2,4,10,3,19411942,2,8
1941020009,"1941-11-13T20:00:00","11/13/1941",9,1,7,2,1,51,3,19411942,2,16
1941020010,"1941-11-15T20:00:00","11/15/1941",10,1,7,2,2,8,4,19411942,4,51
1941020011,"1941-11-15T20:00:00","11/15/1941",11,1,7,2,2,10,3,19411942,1,17
1941020012,"1941-11-15T20:00:00","11/15/1941",12,1,7,2,1,3,3,19411942,2,6
1941020013,"1941-11-16T21:00:00","11/16/1941",13,1,7,2,3,16,3,19411942,2,17
1941020014,"1941-11-16T20:00:00","11/16/1941",14,1,7,2,2,6,3,19411942,1,3
1941020015,"1941-11-16T20:00:00","11/16/1941",15,1,7,2,3,51,3,19411942,2,8
1941020016,"1941-11-18T20:00:00","11/18/1941",16,1,7,2,6,3,3,19411942,8,10
1941020017,"1941-11-18T20:00:00","11/18/1941",17,1,7,2,7,6,3,19411942,2,51
1941020018,"1941-11-20T21:00:00","11/20/1941",18,1,7,2,3,16,3,19411942,2,6
1941020019,"1941-11-20T20:00:00","11/20/1941",19,1,7,2,3,17,4,19411942,4,10
1941020020,"1941-11-20T20:00:00","11/20/1941",20,1,7,2,1,3,3,19411942,4,51
1941020021,"1941-11-22T20:00:00","11/22/1941",21,1,7,2,2,8,3,19411942,7,3
1941020022,"1941-11-22T20:00:00","11/22/1941",22,1,7,2,3,10,3,19411942,0,16
1941020023,"1941-11-22T20:00:00","11/22/1941",23,1,7,2,1,51,3,19411942,2,17
1941020024,"1941-11-23T21:00:00","11/23/1941",24,1,7,2,3,16,3,19411942,2,10
1941020025,"1941-11-23T20:00:00","11/23/1941",25,1,7,2,2,17,3,19411942,4,6
1941020026,"1941-11-23T20:00:00","11/23/1941",26,1,7,2,4,3,3,19411942,6,8
1941020027,"1941-11-25T20:00:00","11/25/1941",27,1,7,2,5,3,4,19411942,4,16
1941020028,"1941-11-25T20:00:00","11/25/1941",28,1,7,2,7,6,3,19411942,1,17
1941020029,"1941-11-27T20:00:00","11/27/1941",29,1,7,2,4,17,3,19411942,1,16
1941020030,"1941-11-27T20:00:00","11/27/1941",30,1,7,2,2,51,4,19411942,6,6
1941020031,"1941-11-29T20:00:00","11/29/1941",31,1,7,2,1,8,3,19411942,3,6
1941020032,"1941-11-29T20:00:00","11/29/1941",32,1,7,2,8,10,3,19411942,2,51
1941020033,"1941-11-29T20:00:00","11/29/1941",33,1,7,2,4,3,3,19411942,1,17
1941020034,"1941-11-30T21:00:00","11/30/1941",34,1,7,2,1,16,3,19411942,5,3
1941020035,"1941-11-30T20:00:00","11/30/1941",35,1,7,2,3,6,3,19411942,2,8
1941020036,"1941-11-30T20:00:00","11/30/1941",36,1,7,2,1,51,3,19411942,5,10
1941020037,"1941-12-02T20:00:00","12/2/1941",37,1,7,2,3,6,4,19411942,1,10
1941020038,"1941-12-04T21:00:00","12/4/1941",38,1,7,2,9,16,3,19411942,2,8
1941020039,"1941-12-04T20:00:00","12/4/1941",39,1,7,2,4,17,3,19411942,3,51
1941020040,"1941-12-06T20:00:00","12/6/1941",40,1,7,2,3,10,3,19411942,1,8
1941020041,"1941-12-07T20:00:00","12/7/1941",41,1,7,2,3,17,3,19411942,2,8
1941020042,"1941-12-07T21:00:00","12/7/1941",42,1,7,2,5,16,3,19411942,4,51
1941020043,"1941-12-07T20:00:00","12/7/1941",43,1,7,2,5,3,3,19411942,4,6
1941020044,"1941-12-09T20:00:00","12/9/1941",44,1,7,2,2,6,4,19411942,2,16
1941020045,"1941-12-11T20:00:00","12/11/1941",45,1,7,2,2,8,4,19411942,1,10
1941020046,"1941-12-11T20:00:00","12/11/1941",46,1,7,2,3,51,3,19411942,5,3
1941020047,"1941-12-13T20:00:00","12/13/1941",47,1,7,2,3,8,4,19411942,2,51
1941020048,"1941-12-13T20:00:00","12/13/1941",48,1,7,2,2,10,3,19411942,1,3
1941020049,"1941-12-14T21:00:00","12/14/1941",49,1,7,2,3,16,4,19411942,3,6
1941020050,"1941-12-14T20:00:00","12/14/1941",50,1,7,2,0,17,3,19411942,4,10
1941020051,"1941-12-14T20:00:00","12/14/1941",51,1,7,2,2,51,3,19411942,4,8
1941020052,"1941-12-16T20:00:00","12/16/1941",52,1,7,2,4,6,3,19411942,0,8
1941020053,"1941-12-16T20:00:00","12/16/1941",53,1,7,2,3,3,4,19411942,2,51
1941020054,"1941-12-18T21:00:00","12/18/1941",54,1,7,2,5,16,3,19411942,1,3
1941020055,"1941-12-18T20:00:00","12/18/1941",55,1,7,2,4,51,4,19411942,3,17
1941020056,"1941-12-20T20:00:00","12/20/1941",56,1,7,2,2,8,4,19411942,4,6
1941020057,"1941-12-20T20:00:00","12/20/1941",57,1,7,2,0,10,3,19411942,2,16
1941020058,"1941-12-21T20:00:00","12/21/1941",58,1,7,2,4,3,4,19411942,3,8
1941020059,"1941-12-21T21:00:00","12/21/1941",59,1,7,2,0,16,3,19411942,3,10
1941020060,"1941-12-21T20:00:00","12/21/1941",60,1,7,2,2,17,4,19411942,2,6
1941020061,"1941-12-23T20:00:00","12/23/1941",61,1,7,2,4,51,3,19411942,3,16
1941020062,"1941-12-23T20:00:00","12/23/1941",62,1,7,2,3,6,3,19411942,2,3
1941020063,"1941-12-25T20:00:00","12/25/1941",63,1,7,2,5,3,3,19411942,2,16
1941020064,"1941-12-25T20:00:00","12/25/1941",64,1,7,2,3,17,4,19411942,2,51
1941020065,"1941-12-25T20:00:00","12/25/1941",65,1,7,2,2,10,3,19411942,0,6
1941020066,"1941-12-27T20:00:00","12/27/1941",66,1,7,2,5,10,3,19411942,3,17
1941020067,"1941-12-27T20:00:00","12/27/1941",67,1,7,2,2,8,3,19411942,4,3
1941020068,"1941-12-28T20:00:00","12/28/1941",68,1,7,2,2,51,3,19411942,1,10
1941020069,"1941-12-28T20:00:00","12/28/1941",69,1,7,2,1,17,3,19411942,3,3
1941020070,"1941-12-30T20:00:00","12/30/1941",70,1,7,2,5,8,3,19411942,3,16
1941020071,"1941-12-30T20:00:00","12/30/1941",71,1,7,2,4,6,3,19411942,1,10
1941020072,"1941-12-31T20:00:00","12/31/1941",72,1,7,2,3,51,3,19411942,4,3
1941020073,"1942-01-01T20:00:00","1/1/1942",73,1,7,2,3,3,4,19411942,3,10
1941020074,"1942-01-01T20:00:00","1/1/1942",74,1,7,2,5,6,3,19411942,4,51
1941020075,"1942-01-01T21:00:00","1/1/1942",75,1,7,2,0,16,3,19411942,3,17
1941020076,"1942-01-03T20:00:00","1/3/1942",76,1,7,2,4,10,3,19411942,2,51
1941020077,"1942-01-03T20:00:00","1/3/1942",77,1,7,2,4,8,3,19411942,1,17
1941020078,"1942-01-04T20:00:00","1/4/1942",78,1,7,2,10,17,3,19411942,0,8
1941020079,"1942-01-04T20:00:00","1/4/1942",79,1,7,2,3,51,3,19411942,2,6
1941020080,"1942-01-05T20:00:00","1/5/1942",80,1,7,2,3,6,3,19411942,2,16
1941020081,"1942-01-06T20:00:00","1/6/1942",81,1,7,2,3,3,3,19411942,2,17
1941020082,"1942-01-08T21:00:00","1/8/1942",82,1,7,2,5,16,3,19411942,1,8
1941020083,"1942-01-08T20:00:00","1/8/1942",83,1,7,2,5,51,3,19411942,4,17
1941020084,"1942-01-10T20:00:00","1/10/1942",84,1,7,2,0,8,3,19411942,2,51
1941020085,"1942-01-10T20:00:00","1/10/1942",85,1,7,2,4,10,3,19411942,6,17
1941020086,"1942-01-11T21:00:00","1/11/1942",86,1,7,2,6,16,3,19411942,5,17
1941020087,"1942-01-11T20:00:00","1/11/1942",87,1,7,2,0,51,3,19411942,2,8
1941020088,"1942-01-13T20:00:00","1/13/1942",88,1,7,2,9,3,3,19411942,2,51
1941020089,"1942-01-13T20:00:00","1/13/1942",89,1,7,2,2,6,3,19411942,1,17
1941020090,"1942-01-15T20:00:00","1/15/1942",90,1,7,2,4,51,3,19411942,7,16
1941020091,"1942-01-15T20:00:00","1/15/1942",91,1,7,2,2,8,4,19411942,3,10
1941020092,"1942-01-17T20:00:00","1/17/1942",92,1,7,2,6,8,3,19411942,2,3
1941020093,"1942-01-17T20:00:00","1/17/1942",93,1,7,2,2,10,3,19411942,4,16
1941020094,"1942-01-18T21:00:00","1/18/1942",94,1,7,2,3,16,3,19411942,4,6
1941020095,"1942-01-18T20:00:00","1/18/1942",95,1,7,2,3,17,3,19411942,5,51
1941020096,"1942-01-18T20:00:00","1/18/1942",96,1,7,2,5,3,4,19411942,4,8
1941020097,"1942-01-20T20:00:00","1/20/1942",97,1,7,2,2,6,3,19411942,4,3
1941020098,"1942-01-22T21:00:00","1/22/1942",98,1,7,2,4,16,3,19411942,2,51
1941020099,"1942-01-22T20:00:00","1/22/1942",99,1,7,2,4,17,3,19411942,3,6
1941020100,"1942-01-24T20:00:00","1/24/1942",100,1,7,2,2,8,4,19411942,2,6
1941020101,"1942-01-24T20:00:00","1/24/1942",101,1,7,2,3,10,3,19411942,2,51
1941020102,"1942-01-24T20:00:00","1/24/1942",102,1,7,2,2,17,3,19411942,3,3
1941020103,"1942-01-25T21:00:00","1/25/1942",103,1,7,2,6,16,3,19411942,4,10
1941020104,"1942-01-25T20:00:00","1/25/1942",104,1,7,2,11,3,3,19411942,2,17
1941020105,"1942-01-25T20:00:00","1/25/1942",105,1,7,2,7,6,3,19411942,3,8
1941020106,"1942-01-27T20:00:00","1/27/1942",106,1,7,2,0,6,4,19411942,0,10
1941020107,"1942-01-29T20:00:00","1/29/1942",107,1,7,2,7,10,3,19411942,3,8
1941020108,"1942-01-29T20:00:00","1/29/1942",108,1,7,2,5,51,3,19411942,4,6
1941020109,"1942-01-29T20:00:00","1/29/1942",109,1,7,2,2,17,3,19411942,0,16
1941020110,"1942-01-31T20:00:00","1/31/1942",110,1,7,2,2,10,4,19411942,3,6
1941020111,"1942-02-01T21:00:00","2/1/1942",111,1,7,2,2,16,3,19411942,3,8
1941020112,"1942-02-01T20:00:00","2/1/1942",112,1,7,2,7,3,3,19411942,2,10
1941020113,"1942-02-01T20:00:00","2/1/1942",113,1,7,2,1,6,3,19411942,2,51
1941020114,"1942-02-03T20:00:00","2/3/1942",114,1,7,2,3,6,4,19411942,5,16
1941020115,"1942-02-03T20:00:00","2/3/1942",115,1,7,2,2,51,4,19411942,3,3
1941020116,"1942-02-05T20:00:00","2/5/1942",116,1,7,2,3,17,4,19411942,3,10
1941020117,"1942-02-05T20:00:00","2/5/1942",117,1,7,2,4,3,3,19411942,1,6
1941020118,"1942-02-05T20:00:00","2/5/1942",118,1,7,2,3,8,3,19411942,4,16
1941020119,"1942-02-07T20:00:00","2/7/1942",119,1,7,2,3,8,3,19411942,1,17
1941020120,"1942-02-07T20:00:00","2/7/1942",120,1,7,2,6,10,3,19411942,4,3
1941020121,"1942-02-08T21:00:00","2/8/1942",121,1,7,2,3,16,3,19411942,4,3
1941020122,"1942-02-08T20:00:00","2/8/1942",122,1,7,2,3,6,3,19411942,0,17
1941020123,"1942-02-08T20:00:00","2/8/1942",123,1,7,2,3,51,3,19411942,4,10
1941020124,"1942-02-10T20:00:00","2/10/1942",124,1,7,2,8,6,3,19411942,1,8
1941020125,"1942-02-10T20:00:00","2/10/1942",125,1,7,2,2,3,3,19411942,5,16
1941020126,"1942-02-12T21:00:00","2/12/1942",126,1,7,2,4,16,3,19411942,2,17
1941020127,"1942-02-12T20:00:00","2/12/1942",127,1,7,2,4,8,3,19411942,6,10
1941020128,"1942-02-14T20:00:00","2/14/1942",128,1,7,2,5,8,3,19411942,3,3
1941020129,"1942-02-14T20:00:00","2/14/1942",129,1,7,2,4,10,3,19411942,2,17
1941020130,"1942-02-15T21:00:00","2/15/1942",130,1,7,2,2,16,3,19411942,0,6
1941020131,"1942-02-15T20:00:00","2/15/1942",131,1,7,2,5,17,3,19411942,0,8
1941020132,"1942-02-15T20:00:00","2/15/1942",132,1,7,2,1,3,3,19411942,5,51
