"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
1932020001,"1932-11-10T20:30:00","11/10/1932",1,1,7,2,2,43,3,19321933,4,3
1932020002,"1932-11-10T20:30:00","11/10/1932",2,1,7,2,1,10,4,19321933,1,6
1932020003,"1932-11-10T20:30:00","11/10/1932",3,1,7,2,3,17,3,19321933,1,16
1932020004,"1932-11-12T20:30:00","11/12/1932",4,1,7,2,1,36,3,19321933,2,43
1932020005,"1932-11-12T20:30:00","11/12/1932",5,1,7,2,0,8,3,19321933,4,6
1932020006,"1932-11-12T20:30:00","11/12/1932",6,1,7,2,4,10,3,19321933,2,3
1932020007,"1932-11-13T21:30:00","11/13/1932",7,1,7,2,1,16,4,19321933,1,44
1932020008,"1932-11-15T20:30:00","11/15/1932",8,1,7,2,3,6,3,19321933,2,43
1932020009,"1932-11-15T20:30:00","11/15/1932",9,1,7,2,6,17,3,19321933,2,44
1932020010,"1932-11-17T20:30:00","11/17/1932",10,1,7,2,1,8,4,19321933,0,17
1932020011,"1932-11-17T21:30:00","11/17/1932",11,1,7,2,3,16,3,19321933,1,10
1932020012,"1932-11-17T20:45:00","11/17/1932",12,1,7,2,4,44,3,19321933,2,6
1932020013,"1932-11-19T20:30:00","11/19/1932",13,1,7,2,2,36,3,19321933,0,17
1932020014,"1932-11-19T20:30:00","11/19/1932",14,1,7,2,4,43,4,19321933,1,44
1932020015,"1932-11-20T21:30:00","11/20/1932",15,1,7,2,2,16,3,19321933,1,8
1932020016,"1932-11-20T21:00:00","11/20/1932",16,1,7,2,7,3,3,19321933,0,10
1932020017,"1932-11-22T20:45:00","11/22/1932",17,1,7,2,5,44,3,19321933,2,43
1932020018,"1932-11-22T20:30:00","11/22/1932",18,1,7,2,5,6,3,19321933,1,16
1932020019,"1932-11-22T20:00:00","11/22/1932",19,1,7,2,4,17,3,19321933,2,8
1932020020,"1932-11-24T20:30:00","11/24/1932",20,1,7,2,3,43,3,19321933,6,36
1932020021,"1932-11-24T20:30:00","11/24/1932",21,1,7,2,2,10,3,19321933,0,8
1932020022,"1932-11-24T20:45:00","11/24/1932",22,1,7,2,1,3,4,19321933,1,16
1932020023,"1932-11-26T20:30:00","11/26/1932",23,1,7,2,4,36,3,19321933,6,6
1932020024,"1932-11-26T20:30:00","11/26/1932",24,1,7,2,2,8,3,19321933,1,16
1932020025,"1932-11-26T20:30:00","11/26/1932",25,1,7,2,3,10,3,19321933,2,43
1932020026,"1932-11-27T20:30:00","11/27/1932",26,1,7,2,1,17,3,19321933,2,10
1932020027,"1932-11-29T20:30:00","11/29/1932",27,1,7,2,3,36,3,19321933,1,16
1932020028,"1932-11-29T20:30:00","11/29/1932",28,1,7,2,5,43,3,19321933,3,17
