"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
1977020001,"1977-10-12T19:30:00","10/12/1977",1,1,7,2,6,3,3,19771978,3,23
1977020002,"1977-10-12T20:15:00","10/12/1977",2,1,7,2,7,8,3,19771978,3,31
1977020003,"1977-10-12T19:30:00","10/12/1977",3,1,7,2,4,5,3,19771978,2,19
1977020004,"1977-10-12T23:00:00","10/12/1977",4,1,7,2,2,26,3,19771978,0,49
1977020005,"1977-10-13T20:00:00","10/13/1977",5,1,7,2,3,7,3,19771978,2,2
1977020006,"1977-10-13T20:00:00","10/13/1977",6,1,7,2,5,4,3,19771978,1,16
1977020007,"1977-10-13T19:30:00","10/13/1977",7,1,7,2,2,6,3,19771978,2,47
1977020008,"1977-10-13T19:30:00","10/13/1977",8,1,7,2,3,17,3,19771978,3,10
1977020009,"1977-10-14T19:45:00","10/14/1977",9,1,7,2,2,15,3,19771978,1,5
1977020010,"1977-10-14T21:30:00","10/14/1977",10,1,7,2,4,35,3,19771978,4,23
1977020011,"1977-10-15T20:15:00","10/15/1977",11,1,7,2,5,8,3,19771978,0,3
1977020012,"1977-10-15T20:00:00","10/15/1977",12,1,7,2,3,2,3,19771978,1,6
1977020013,"1977-10-15T20:00:00","10/15/1977",13,1,7,2,2,5,3,19771978,8,4
1977020014,"1977-10-15T20:00:00","10/15/1977",14,1,7,2,3,47,3,19771978,1,19
1977020015,"1977-10-15T21:00:00","10/15/1977",15,1,7,2,4,49,3,19771978,2,15
1977020016,"1977-10-15T23:00:00","10/15/1977",16,1,7,2,4,26,3,19771978,2,17
1977020017,"1977-10-15T21:00:00","10/15/1977",17,1,7,2,3,31,3,19771978,5,23
1977020018,"1977-10-15T20:30:00","10/15/1977",18,1,7,2,3,16,3,19771978,3,35
1977020019,"1977-10-15T20:00:00","10/15/1977",19,1,7,2,2,10,3,19771978,5,7
1977020020,"1977-10-16T19:30:00","10/16/1977",20,1,7,2,4,3,3,19771978,2,2
1977020021,"1977-10-16T19:00:00","10/16/1977",21,1,7,2,7,4,3,19771978,0,19
1977020022,"1977-10-16T19:30:00","10/16/1977",22,1,7,2,0,6,3,19771978,2,8
1977020023,"1977-10-16T19:00:00","10/16/1977",23,1,7,2,0,7,3,19771978,2,16
1977020024,"1977-10-18T20:00:00","10/18/1977",24,1,7,2,0,2,3,19771978,0,26
1977020025,"1977-10-18T23:00:00","10/18/1977",25,1,7,2,3,23,3,19771978,2,17
1977020026,"1977-10-19T19:30:00","10/19/1977",26,1,7,2,3,3,3,19771978,3,5
1977020027,"1977-10-19T20:00:00","10/19/1977",27,1,7,2,5,47,3,19771978,1,31
1977020028,"1977-10-19T19:30:00","10/19/1977",28,1,7,2,3,15,3,19771978,5,8
1977020029,"1977-10-19T21:00:00","10/19/1977",29,1,7,2,3,49,3,19771978,1,26
1977020030,"1977-10-19T20:30:00","10/19/1977",30,1,7,2,2,16,3,19771978,2,7
1977020031,"1977-10-19T21:00:00","10/19/1977",31,1,7,2,3,19,3,19771978,7,6
