"gameId","easternStartTime","gameDate","gameNumber","gameScheduleStateId","gameStateId","gameType","homeScore","homeTeamId","period","season","visitingScore","visitingTeamId"
1991020001,"1991-10-03T19:30:00","10/3/1991",1,1,7,2,5,6,3,19911992,3,3
1991020002,"1991-10-03T20:00:00","10/3/1991",2,1,7,2,4,8,3,19911992,3,10
1991020003,"1991-10-03T20:30:00","10/3/1991",3,1,7,2,3,16,4,19911992,3,17
1991020004,"1991-10-04T20:00:00","10/4/1991",4,1,7,2,4,7,3,19911992,5,5
1991020005,"1991-10-04T19:30:00","10/4/1991",5,1,7,2,5,15,3,19911992,2,4
1991020006,"1991-10-04T20:30:00","10/4/1991",6,1,7,2,3,33,3,19911992,6,26
1991020007,"1991-10-04T21:30:00","10/4/1991",7,1,7,2,9,20,3,19911992,2,22
1991020008,"1991-10-04T23:00:00","10/4/1991",8,1,7,2,4,23,3,19911992,3,28
1991020009,"1991-10-05T19:00:00","10/5/1991",9,1,7,2,3,6,3,19911992,4,2
1991020010,"1991-10-05T20:00:00","10/5/1991",10,1,7,2,4,32,3,19911992,2,34
1991020011,"1991-10-05T19:30:00","10/5/1991",11,1,7,2,3,15,3,19911992,1,7
1991020012,"1991-10-05T20:00:00","10/5/1991",12,1,7,2,1,8,4,19911992,2,3
1991020013,"1991-10-05T17:00:00","10/5/1991",13,1,7,2,7,1,3,19911992,2,19
1991020014,"1991-10-05T20:00:00","10/5/1991",14,1,7,2,8,10,3,19911992,5,17
1991020015,"1991-10-05T20:00:00","10/5/1991",15,1,7,2,4,31,3,19911992,2,16
1991020016,"1991-10-05T23:00:00","10/5/1991",16,1,7,2,2,28,3,19911992,5,23
1991020017,"1991-10-06T20:30:00","10/6/1991",17,1,7,2,2,16,3,19911992,4,1
1991020018,"1991-10-06T16:00:00","10/6/1991",18,1,7,2,2,5,4,19911992,2,4
1991020019,"1991-10-06T20:00:00","10/6/1991",19,1,7,2,5,33,3,19911992,3,20
1991020020,"1991-10-06T20:00:00","10/6/1991",20,1,7,2,2,22,4,19911992,2,26
